Ensembl ID,Symbol,Alias symbol,Total_Support,Is Oncogene,Is Tumor Suppressor Gene,In OnkoKB,PubmedID
ENSG00000096996,IL12RB1,,-248,,,False,
ENSG00000134250,NOTCH2,,-248,Yes,Yes,True,
ENSG00000081985,IL12RB2,,-248,,,False,
ENSG00000109471,IL2,"IL-2, TCGF",-248,No,No,True,
ENSG00000112116,IL17F,,-248,,,False,
ENSG00000173207,CKS1B,ckshs1,-250,No,No,True,
ENSG00000112715,VEGFA,"VEGF, VEGF-A, VPF",-250,Yes,No,True,
ENSG00000164362,TERT,"EST2, TCS1, TP2, TRT, hEST2",-250,Yes,No,True,
ENSG00000090447,TFAP4,,-250,,,False,
ENSG00000173511,VEGFB,,-250,,,False,
ENSG00000168811,IL12A,,-250,,,False,
ENSG00000087245,MMP2,,-250,,,False,
ENSG00000156510,HKDC1,,-250,,,False,
ENSG00000117394,SLC2A1,,-250,,,False,
ENSG00000118971,CCND2,,-250,Yes,No,True,
ENSG00000135423,GLS2,,-250,,,False,
ENSG00000169429,CXCL8,,-250,,,False,
ENSG00000113520,IL4,,-250,,,False,
ENSG00000165197,VEGFD,,-250,,,False,
ENSG00000164708,PGAM2,,-250,,,False,
ENSG00000145632,PLK2,SNK,-382,No,No,True,
ENSG00000170899,GSTA4,,-382,,,False,
ENSG00000125910,S1PR4,,-382,,,False,
ENSG00000100348,TXN2,,-382,,,False,
ENSG00000226704,HSPA1L,,-382,,,False,
ENSG00000147082,CCNB3,,-382,Yes,No,True,
ENSG00000136810,TXN,,-382,,,False,
ENSG00000084207,GSTP1,,-382,,,False,
ENSG00000085871,MGST2,,-382,,,False,
ENSG00000121858,TNFSF10,,-382,,,False,
ENSG00000175097,RAG2,,-382,,,False,
ENSG00000065621,GSTO2,,-382,,,False,
ENSG00000163273,NPPC,,-382,,,False,
ENSG00000170296,GABARAP,,-382,,,False,
ENSG00000168765,GSTM4,,-382,,,False,
ENSG00000141349,G6PC3,,-382,,,False,
ENSG00000157456,CCNB2,,-382,,,False,
ENSG00000142168,SOD1,,-382,,,False,
ENSG00000109846,CRYAB,,-382,,,False,
ENSG00000181019,NQO1,"DHQU, DIA4, NMOR1, QR1",-382,Yes,No,True,
ENSG00000173110,HSPA6,,-382,,,False,
ENSG00000148834,GSTO1,,-382,,,False,
ENSG00000121691,CAT,,-382,,,False,
ENSG00000174156,GSTA3,,-382,,,False,
ENSG00000278695,GSTT2B,,-382,,,False,
ENSG00000277656,GSTT1,,-382,,,False,
ENSG00000126803,HSPA2,,-382,,,False,
ENSG00000142731,PLK4,,-382,,,False,
ENSG00000173846,PLK3,,-382,,,False,
ENSG00000213930,GALT,,-382,,,False,
ENSG00000143198,MGST3,,-382,,,False,
ENSG00000129355,CDKN2D,,-382,,,False,
ENSG00000112096,SOD2,,-382,,,False,
ENSG00000134201,GSTM5,,-382,,,False,
ENSG00000147364,FBXO25,,-382,,,False,
ENSG00000109971,HSPA8,,-382,,,False,
ENSG00000277897,GSTT2,,-382,,,False,
ENSG00000034713,GABARAPL2,,-382,,,False,
ENSG00000235941,HSPA1A,,-382,,,False,
ENSG00000127528,KLF2,LKLF,-382,No,Yes,True,
ENSG00000244067,GSTA2,,-382,,,False,
ENSG00000113916,BCL6,"BCL5, BCL6A, LAZ3, ZBTB27, ZNF51",-382,Yes,No,True,
ENSG00000130707,ASS1,,-382,,,False,
ENSG00000284099,SQSTM1,"A170, OSIL, PDB3, p62B",-382,Yes,No,True,
ENSG00000089250,NOS1,,-382,,,False,
ENSG00000149311,ATM,"ATA, ATC, ATD, ATDC, TEL1, TELO1",-382,No,Yes,True,
ENSG00000166349,RAG1,,-382,,,False,
ENSG00000243955,GSTA1,,-382,,,False,
ENSG00000134184,GSTM1,,-382,,,False,
ENSG00000102265,TIMP1,,-383,,,False,
ENSG00000081041,CXCL2,,-383,,,False,
ENSG00000101280,ANGPT4,,-383,,,False,
ENSG00000105329,TGFB1,,-383,,,False,
ENSG00000130427,EPO,,-383,,,False,
ENSG00000091879,ANGPT2,,-383,,,False,
ENSG00000176171,BNIP3,,-383,,,False,
ENSG00000091513,TF,,-383,,,False,
ENSG00000100644,HIF1A,"HIF-1alpha, HIF1, MOP1, PASD8, bHLHe78",-383,Yes,No,True,"37816999, 30081903"
ENSG00000100292,HMOX1,,-383,,,False,
ENSG00000007171,NOS2,,-383,,,False,
ENSG00000074800,ENO1,,-383,,,False,
ENSG00000067057,PFKP,,-383,,,False,
ENSG00000164867,NOS3,,-383,,,False,
ENSG00000120156,TEK,"CD202b, TIE-2, TIE2, VMCM, VMCM1",-383,No,No,True,
ENSG00000111276,CDKN1B,"KIP1, P27KIP1",-383,No,Yes,True,
ENSG00000100311,PDGFB,"SIS, SSV",-383,Yes,No,True,
ENSG00000138798,EGF,,-383,,,False,
ENSG00000170525,PFKFB3,,-383,,,False,
ENSG00000284190,MIR21,,-383,,,False,
ENSG00000171791,BCL2,"Bcl-2, PPP1R50",-383,Yes,No,True,
ENSG00000188316,ENO4,,-383,,,False,
ENSG00000119699,TGFB3,,-383,,,False,
ENSG00000175206,NPPA,,-383,,,False,
ENSG00000163235,TGFA,,-383,,,False,
ENSG00000149925,ALDOA,,-383,,,False,
ENSG00000152256,PDK1,,-383,Yes,No,True,
ENSG00000078401,EDN1,,-383,,,False,
ENSG00000154188,ANGPT1,,-383,,,False,
ENSG00000124762,CDKN1A,"CAP20, CDKN1, SDI1, WAF1, p21CIP1, p21Cip1/Waf1",-383,No,Yes,True,
ENSG00000102755,FLT1,"FLT, VEGFR1",-383,Yes,No,True,
ENSG00000092969,TGFB2,,-383,,,False,
ENSG00000111321,LTBR,,-383,,,False,
ENSG00000104765,BNIP3L,,-383,,,False,
ENSG00000111640,GAPDH,,-383,,,False,
ENSG00000111674,ENO2,,-383,,,False,
ENSG00000141959,PFKL,,-383,,,False,
ENSG00000138685,FGF2,FGFB,-383,Yes,No,True,
ENSG00000102144,PGK1,,-383,,,False,
ENSG00000072274,TFRC,"CD71, TFR1, p90",-383,No,No,True,
ENSG00000119630,PGF,,-385,,,False,
ENSG00000160883,HK3,,-385,,,False,
ENSG00000171314,PGAM1,,-385,,,False,
ENSG00000156515,HK1,,-385,,,False,
ENSG00000150630,VEGFC,,-385,,,False,
ENSG00000226784,PGAM4,,-385,,,False,
,FIGF,,-385,,,False,
ENSG00000067225,PKM,,-385,,,False,
ENSG00000159399,HK2,,-385,,,False,
ENSG00000173039,RELA,,-401,,,False,36273237
ENSG00000141510,TP53,"LFS1, p53",-415,No,Yes,True,"35332311, 21331359"
ENSG00000118260,CREB1,,-425,Yes,No,True,"37565725, 35696016"
ENSG00000114315,HES1,,-429,,,False,
ENSG00000177606,JUN,"AP-1, c-Jun",-429,Yes,No,True,"37483616, 16259733, 17979626"
ENSG00000077150,NFKB2,"LYT-10, NF-kB2, p49/p100",-429,No,No,True,36555871
ENSG00000037280,FLT4,"VEGFR-3, VEGFR3",-431,Yes,No,True,
ENSG00000227357,HLA-DRB4,,-431,,,False,
ENSG00000179111,HES7,,-431,,,False,
ENSG00000206237,HLA-DQB1,,-431,,,False,
ENSG00000163629,PTPN13,"PTP-BAS, PTP-BL, PTP1E, PTPL1",-431,No,Yes,True,
ENSG00000184557,SOCS3,"CIS3, Cish3, SOCS-3, SSI-3",-431,No,Yes,True,
ENSG00000143839,REN,,-431,,,False,
ENSG00000171552,BCL2L1,"BCL2L, BCLX, Bcl-X, PPP1R52, bcl-xL, bcl-xS",-431,No,No,True,35184257
ENSG00000174437,ATP2A2,,-431,,,False,
ENSG00000101017,CD40,,-431,,,False,
ENSG00000102970,CCL17,,-431,,,False,
ENSG00000056558,TRAF1,,-431,,,False,
ENSG00000197616,MYH6,,-431,,,False,
ENSG00000042832,TG,,-431,,,False,
ENSG00000107562,CXCL12,,-431,,,False,
ENSG00000150782,IL18,,-431,,,False,
ENSG00000110944,IL23A,,-431,,,False,
ENSG00000168032,ENTPD3,,-431,,,False,
ENSG00000152556,PFKM,,-431,,,False,
ENSG00000169245,CXCL10,,-431,,,False,
ENSG00000179142,CYP11B2,,-431,,,False,
ENSG00000120235,IFNA6,,-431,,,False,
ENSG00000225890,HLA-DQA1,,-431,,,False,
ENSG00000238196,NOTCH4,INT3,-431,Yes,Yes,True,
ENSG00000186803,IFNA10,,-431,,,False,
ENSG00000173673,HES3,,-431,,,False,
ENSG00000148795,CYP17A1,"CPT7, CYP17, P450C17, S17AH",-431,No,No,True,
ENSG00000236693,HLA-DPB1,,-431,,,False,
ENSG00000120242,IFNA8,,-431,,,False,
ENSG00000288174,SLC2A4,,-431,,,False,
ENSG00000102962,CCL22,,-431,,,False,
ENSG00000160882,CYP11B1,,-431,,,False,
ENSG00000080166,DCT,,-431,,,False,
ENSG00000229074,HLA-DRB1,,-431,,,False,
ENSG00000074181,NOTCH3,"CADASIL, CASIL",-431,Yes,Yes,True,
ENSG00000234829,IFNA17,,-431,,,False,
ENSG00000126351,THRA,,-431,,,False,
ENSG00000142178,SIK1,,-431,,,False,
ENSG00000197919,IFNA1,,-431,,,False,
ENSG00000115138,POMC,,-431,,,False,
ENSG00000125378,BMP4,,-431,,,False,
ENSG00000069812,HES2,,-431,,,False,
ENSG00000178726,THBD,,-431,,,False,
ENSG00000242092,HLA-DMB,,-431,,,False,
ENSG00000198576,ARC,,-431,,,False,
ENSG00000136244,IL6,,-431,,,False,
ENSG00000243612,HLA-DOB,,-431,,,False,
ENSG00000168036,CTNNB1,"CTNNB, armadillo, beta-catenin",-431,Yes,No,True,31511060
ENSG00000147873,IFNA5,,-431,,,False,
ENSG00000228083,IFNA14,,-431,,,False,
ENSG00000185345,PRKN,"AR-JP, PARK2, PDJ, parkin",-431,No,Yes,True,
ENSG00000077498,TYR,,-431,,,False,
ENSG00000164885,CDK5,,-431,,,False,
ENSG00000147896,IFNK,,-431,,,False,
ENSG00000003402,CFLAR,,-431,,,False,
ENSG00000171522,PTGER4,,-431,,,False,
ENSG00000132646,PCNA,,-431,,,False,
ENSG00000277263,HLA-DRA,,-431,,,False,
ENSG00000232957,HLA-DOA,,-431,,,False,
ENSG00000188379,IFNA2,,-431,,,False,
ENSG00000127191,TRAF2,"RNF117, TRAP3",-431,No,No,True,"37081115, 36011046, 37415241"
ENSG00000108064,TFAM,,-431,,,False,
ENSG00000026025,VIM,,-431,,,False,
ENSG00000137080,IFNA21,,-431,,,False,
ENSG00000230279,LTA,,-431,,,False,
ENSG00000102524,TNFSF13B,,-431,,,False,
ENSG00000112576,CCND3,,-431,Yes,No,True,
ENSG00000236637,IFNA4,,-431,,,False,
ENSG00000147571,CRH,,-431,,,False,
ENSG00000143384,MCL1,"BCL2L3, Mcl-1",-431,Yes,No,True,
ENSG00000109320,NFKB1,,-431,,,False,"30205516, 26663363"
ENSG00000198502,HLA-DRB5,,-431,,,False,
ENSG00000278373,G6PC2,,-431,,,False,
ENSG00000118513,MYB,c-myb,-431,Yes,No,True,
ENSG00000172216,CEBPB,,-431,,,False,
ENSG00000187098,MITF,"MI, WS2, WS2A, bHLHe32",-431,Yes,Yes,True,
ENSG00000108515,ENO3,,-431,,,False,
ENSG00000275993,SIK1B,,-431,,,False,
ENSG00000233192,HLA-DQA2,,-431,,,False,
ENSG00000242361,HLA-DMA,,-431,,,False,
ENSG00000228163,HLA-DPA1,,-431,,,False,
ENSG00000230463,HLA-DRB3,,-431,,,False,
ENSG00000104899,AMH,,-431,,,False,
ENSG00000122585,NPY,,-431,,,False,
ENSG00000106459,NRF1,,-431,,,False,
ENSG00000140379,BCL2A1,,-431,,,False,
ENSG00000177047,IFNW1,,-431,,,False,
ENSG00000019582,CD74,DHLAG,-431,Yes,No,True,
ENSG00000089685,BIRC5,,-431,,,False,
ENSG00000288299,LDHA,,-433,,,False,
ENSG00000148400,NOTCH1,TAN1,-433,Yes,Yes,True,
ENSG00000254647,INS,,-433,,,False,
ENSG00000109819,PPARGC1A,,-433,,,False,
ENSG00000167772,ANGPTL4,,-457,,,False,
ENSG00000110090,CPT1A,,-457,,,False,
ENSG00000112033,PPARD,,-457,,,False,
ENSG00000015475,BID,,-457,,,False,
ENSG00000112378,PERP,,-457,,,False,
ENSG00000132326,PER2,,-457,,,False,
ENSG00000149212,SESN3,"MGC29667, SEST3",-457,No,Yes,True,
ENSG00000121769,FABP3,,-457,,,False,
ENSG00000087008,ACOX3,,-457,,,False,
ENSG00000151012,SLC7A11,,-457,,,False,
ENSG00000196470,SIAH1,,-457,,,False,
ENSG00000087088,BAX,BCL2L4,-457,No,No,True,
ENSG00000130066,SAT1,,-457,,,False,
ENSG00000284792,PTEN,"BZS, MHAM, MMAC1, PTEN1",-457,No,Yes,True,
ENSG00000141504,SAT2,,-457,,,False,
ENSG00000137801,THBS1,,-457,,,False,
ENSG00000138764,CCNG2,,-457,,,False,
ENSG00000135116,HRK,,-457,,,False,
ENSG00000146674,IGFBP3,,-457,,,False,
ENSG00000278567,CCL3,,-457,,,False,
ENSG00000181790,ADGRB1,,-457,,,False,
ENSG00000206075,SERPINB5,,-457,,,False,
ENSG00000277943,CCL4,,-457,,,False,
ENSG00000115107,STEAP3,,-457,,,False,
ENSG00000170836,PPM1D,"PP2C-DELTA, Wip1",-457,Yes,No,True,
ENSG00000120889,TNFRSF10B,,-457,,,False,
ENSG00000163743,RCHY1,,-457,,,False,
ENSG00000042286,AIFM2,,-457,,,False,
,CCL4L1,,-457,,,False,
ENSG00000285069,SESN2,"DKFZp761M0212, HI95, SEST2",-457,No,Yes,True,
ENSG00000102575,ACP5,,-457,,,False,
ENSG00000276085,CCL3L3,,-457,,,False,
ENSG00000137672,TRPC6,,-457,,,False,
ENSG00000080546,SESN1,"PA26, SEST1",-457,No,Yes,True,
ENSG00000282604,CCL4L2,,-457,,,False,
ENSG00000277796,CCL3L1,,-457,,,False,
ENSG00000259207,ITGB3,,-457,,,False,
ENSG00000113328,CCNG1,,-457,,,False,
ENSG00000026103,FAS,"APO-1, APT1, CD95, FAS1, TNFRSF6",-457,No,Yes,True,
ENSG00000099860,GADD45B,"DKFZP566B133, GADD45BETA, MYD118",-457,No,No,True,
ENSG00000115129,TP53I3,,-457,,,False,
ENSG00000115604,IL18R1,,-457,,,False,
ENSG00000113302,IL12B,,-457,,,False,
ENSG00000075218,GTSE1,"B99, GTSE-1",-457,No,No,True,
ENSG00000164054,SHISA5,,-457,,,False,
ENSG00000168306,ACOX2,,-457,,,False,
ENSG00000085117,CD82,,-457,,,False,
ENSG00000105810,CDK6,PLSTIRE,-459,Yes,No,True,
ENSG00000125740,FOSB,,-466,,,False,30658436
ENSG00000132170,PPARG,"NR1C3, PPARG1, PPARG2, PPARgamma",-489,Yes,No,True,37334066
ENSG00000198963,RORB,,-508,,,False,
ENSG00000072310,SREBF1,,-513,,,False,
ENSG00000068366,ACSL4,,-515,,,False,
ENSG00000121671,CRY2,,-515,,,False,
ENSG00000169710,FASN,,-515,,,False,
ENSG00000103740,ACSBG1,,-515,,,False,
ENSG00000130304,SLC27A1,,-515,,,False,
ENSG00000205560,CPT1B,,-515,,,False,
ENSG00000167676,PLIN4,,-515,,,False,
ENSG00000117560,FASLG,,-515,,,False,
ENSG00000166333,ILK,,-515,,,False,
ENSG00000125538,IL1B,,-515,,,False,
ENSG00000214456,PLIN5,,-515,,,False,
ENSG00000151726,ACSL1,,-515,,,False,
ENSG00000163739,CXCL1,,-515,,,False,
ENSG00000274233,CCL5,,-515,,,False,
ENSG00000109424,UCP1,,-515,,,False,
ENSG00000153094,BCL2L11,"BIM, BOD, BimEL, BimL, BimS",-515,No,Yes,True,
ENSG00000103197,TSC2,"LAM, PPP1R160, TSC4, tuberin",-515,No,Yes,True,
ENSG00000177595,PIDD1,,-515,,,False,
ENSG00000123983,ACSL3,"FACL3, PRO2194",-515,No,No,True,
ENSG00000106366,SERPINE1,,-515,,,False,
,BAI1,,-515,,,False,
ENSG00000135047,CTSL,,-515,,,False,
ENSG00000143207,COP1,"CFAP78, FAP78, FLJ10416, RFWD2, RNF200",-515,Yes,Yes,True,
ENSG00000198814,GK,,-515,,,False,
ENSG00000165269,AQP7,,-515,,,False,
ENSG00000196475,GK2,,-515,,,False,
ENSG00000135218,CD36,"GP3B, GP4, GPIV, SCARB3",-515,No,No,True,
ENSG00000076555,ACACB,,-515,,,False,
ENSG00000167114,SLC27A4,,-515,,,False,
ENSG00000173391,OLR1,,-515,,,False,
ENSG00000164398,ACSL6,"FACL6, KIAA0837, LACS5",-515,No,No,True,
ENSG00000095637,SORBS1,,-515,,,False,
ENSG00000275176,ACACA,,-515,,,False,
ENSG00000099194,SCD,,-515,,,False,
ENSG00000166819,PLIN1,,-515,,,False,
ENSG00000116717,GADD45A,,-515,,,False,
ENSG00000135929,CYP27A1,,-515,,,False,
ENSG00000025434,NR1H3,,-515,,,False,
ENSG00000134574,DDB2,"DDBB, FLJ34321, UV-DDB2, XPE",-515,No,Yes,True,
ENSG00000147872,PLIN2,,-515,,,False,
ENSG00000181092,ADIPOQ,,-515,,,False,
ENSG00000197142,ACSL5,,-515,,,False,
ENSG00000170323,FABP4,,-515,,,False,
ENSG00000145284,SCD5,,-515,,,False,
ENSG00000131196,NFATC1,,-516,,,False,"34597678, 36588811"
ENSG00000124253,PCK1,,-517,,,False,
ENSG00000285241,PCK2,,-517,,,False,
ENSG00000101493,ZNF516,,-518,,,False,
ENSG00000137673,MMP7,,-518,,,False,
ENSG00000120471,TP53AIP1,,-518,,,False,
ENSG00000171848,RRM2,,-518,,,False,
ENSG00000233816,IFNA13,,-518,,,False,
ENSG00000144959,NCEH1,,-518,,,False,
ENSG00000169169,CPT1C,,-518,,,False,
ENSG00000105327,BBC3,"JFY1, PUMA",-518,No,Yes,True,
ENSG00000153879,CEBPG,,-518,,,False,
ENSG00000115008,IL1A,,-518,,,False,
ENSG00000101327,PDYN,,-518,,,False,
ENSG00000172667,ZMAT3,,-518,,,False,
ENSG00000023445,BIRC3,"API2, MALT2, MIHC, RNF49, c-IAP2, cIAP2, hiap-1",-518,Yes,Yes,True,
ENSG00000184995,IFNE,,-518,,,False,
ENSG00000143207,COP1,"CFAP78, FAP78, FLJ10416, RFWD2, RNF200",-518,Yes,Yes,True,
ENSG00000122008,POLK,,-518,,,False,
ENSG00000147465,STAR,,-518,,,False,
ENSG00000176697,BDNF,,-518,,,False,
ENSG00000108691,CCL2,,-518,,,False,
ENSG00000197461,PDGFA,,-518,,,False,
ENSG00000175445,LPL,,-518,,,False,
ENSG00000188833,ENTPD8,,-518,,,False,
ENSG00000008405,CRY1,,-518,,,False,
ENSG00000005844,ITGAL,,-518,,,False,
ENSG00000120251,GRIA2,,-518,,,False,
ENSG00000231268,AGER,,-518,,,False,
ENSG00000147885,IFNA16,,-518,,,False,
ENSG00000152266,PTH,,-518,,,False,
ENSG00000184990,SIVA1,,-518,,,False,
ENSG00000131323,TRAF3,"CAP-1, CD40bp, CRAF1, LAP1, RNF118",-518,No,Yes,True,
ENSG00000134460,IL2RA,,-518,,,False,
ENSG00000127318,IL22,,-518,,,False,
ENSG00000101197,BIRC7,,-518,,,False,
ENSG00000178573,MAF,c-MAF,-518,No,No,True,
ENSG00000090339,ICAM1,,-518,,,False,
ENSG00000143387,CTSK,,-518,,,False,
ENSG00000076604,TRAF4,,-518,,,False,
ENSG00000107485,GATA3,HDR,-518,Yes,Yes,True,
ENSG00000026508,CD44,,-518,,,False,
ENSG00000134470,IL15RA,,-518,,,False,
ENSG00000136634,IL10,"CSIF, IL-10, IL10A",-518,No,No,True,
ENSG00000228978,TNF,,-518,,,False,
ENSG00000073756,PTGS2,,-518,,,False,
ENSG00000181104,F2R,,-518,,,False,
ENSG00000172458,IL17D,,-518,,,False,
ENSG00000141736,ERBB2,"CD340, HER-2, HER2, NGL",-518,Yes,No,True,17471238
ENSG00000163909,HEYL,,-518,,,False,
ENSG00000172724,CCL19,,-518,,,False,
ENSG00000049246,PER3,,-518,,,False,
ENSG00000101966,XIAP,"API3, BIRC4, ILP-1, hILP",-518,Yes,No,True,
ENSG00000118503,TNFAIP3,"A20, OTUD7C",-518,No,Yes,True,
ENSG00000120937,NPPB,,-518,,,False,
ENSG00000092054,MYH7,,-518,,,False,
ENSG00000137077,CCL21,,-518,,,False,
ENSG00000073861,TBX21,,-518,,,False,
ENSG00000069667,RORA,,-518,,,False,
ENSG00000004948,CALCR,,-518,,,False,
ENSG00000122877,EGR2,KROX20,-518,No,Yes,True,
ENSG00000007908,SELE,,-518,,,False,
ENSG00000164136,IL15,,-518,,,False,
ENSG00000169194,IL13,,-518,,,False,
ENSG00000115361,ACADL,,-518,,,False,
ENSG00000107165,TYRP1,,-518,,,False,
ENSG00000161533,ACOX1,,-518,,,False,
ENSG00000117525,F3,,-518,,,False,
ENSG00000130222,GADD45G,,-518,,,False,
ENSG00000141682,PMAIP1,NOXA,-518,No,Yes,True,
ENSG00000177519,RPRM,,-518,,,False,
,G6PC,,-518,,,False,
ENSG00000150991,UBC,,-518,,,False,
ENSG00000030110,BAK1,,-518,,,False,
ENSG00000104689,TNFRSF10A,,-518,,,False,
ENSG00000140992,PDPK1,,-518,No,No,True,
ENSG00000120659,TNFSF11,,-518,,,False,
ENSG00000164400,CSF2,,-518,,,False,
ENSG00000048392,RRM2B,,-518,,,False,
ENSG00000120868,APAF1,,-518,,,False,
ENSG00000100906,NFKBIA,"IKBA, IkappaBalpha, MAD-3, NFKBI",-518,No,Yes,True,
ENSG00000149547,EI24,,-518,,,False,
ENSG00000116741,RGS2,,-518,,,False,
ENSG00000110330,BIRC2,,-518,,,False,
ENSG00000163098,BIRC8,,-518,,,False,
ENSG00000131203,IDO1,,-518,,,False,
ENSG00000181374,CCL13,,-518,,,False,
ENSG00000078900,TP73,,-518,,,False,
ENSG00000214042,IFNA7,,-518,,,False,
ENSG00000122861,PLAU,,-518,,,False,
,IL8,,-520,,,False,
ENSG00000123975,CKS2,,-520,,,False,
ENSG00000196611,MMP1,,-520,,,False,
ENSG00000100985,MMP9,,-520,,,False,
ENSG00000105281,SLC1A5,,-520,,,False,
ENSG00000135446,CDK4,PSK-J3,-520,Yes,No,True,
ENSG00000163581,SLC2A2,,-520,,,False,
ENSG00000115419,GLS,,-520,,,False,
ENSG00000136997,MYC,"MYCC, bHLHe39, c-Myc",-579,Yes,No,True,"22464321, 34508258"
